title,brand,price,image_urls,description,url
X Hailey Bieber Trouser,WARDROBE.NYC,1000.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527932%2Fimage_1.jpg%3Fv%3D638630536695300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527934%2Fimage_2.jpg%3Fv%3D638639028053030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527933%2Fimage_3.jpg%3Fv%3D638639028051500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527931%2Fimage_4.jpg%3Fv%3D638639028050400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527930%2Fimage_5.jpg%3Fv%3D638639028048670000""]","Relaxed silhouette.
Front button-zipper closure.
Dual slit pockets at the waistband.
Harem leg design.
Dimensions: Model is 5'9""/175cm and is wearing a size S

Composition: 100% Wool
Care: Care according to label",https://shop.harpersbazaar.com/x-hailey-bieber-trouser-1727456821136-66782/p
Draped Skirt,Rabanne,720.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526717%2Fimage_1.jpg%3Fv%3D638630533455530000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526719%2Fimage_2.jpg%3Fv%3D638630533462500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526718%2Fimage_3.jpg%3Fv%3D638696844187170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526716%2Fimage_4.jpg%3Fv%3D638630533451570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526715%2Fimage_5.jpg%3Fv%3D638696844185000000""]","•	Wrapped Skirt
•	Knee Length
•	Straight Hem
•	Topstitching

Dimensions: Model is 5'9""/175cm and is wearing a size FR36
Composition: 100% Cotton
Care: Care according to label",https://shop.harpersbazaar.com/draped-skirt-1727456532822-66515/p
Leather Maxi Column Skirt,WARDROBE.NYC,1750.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526707%2Fimage_1.jpg%3Fv%3D638630533427430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526709%2Fimage_2.jpg%3Fv%3D638639046208300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526708%2Fimage_3.jpg%3Fv%3D638639046207230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526706%2Fimage_4.jpg%3Fv%3D638639046206300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526705%2Fimage_5.jpg%3Fv%3D638639046205100000""]","Rendered in Leather
Column silhouette
Maxi-length design
Belt loops
Tonal button fastening
Five-pocket design
Straight hem
Dimensions: Model is 5'9""/175cm and is wearing a size S

Composition: 100% Sheepskin Leather
Care: Care according to label",https://shop.harpersbazaar.com/leather-maxi-column-skirt-1727456530063-66513/p
Column Maxi Skirt,WARDROBE.NYC,800.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526699%2Fimage_1.jpg%3Fv%3D638630533407730000""]","Long column skirt
Interlock weave
Rear zip fastening
Rear slit
Straight hem
Ankle-length
Satin lining
Dimensions: Model is 5'9""/175cm and is wearing a size S

Composition: Wool, Viscose
Care: Care according to label",https://shop.harpersbazaar.com/column-maxi-skirt-1727456529661-66511/p
Gem Nini Pareo,Oséree,325.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F524093%2Fimage_1.jpg%3Fv%3D638628948692000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F524095%2Fimage_2.jpg%3Fv%3D638636418631070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F524094%2Fimage_3.jpg%3Fv%3D638636418628100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F524092%2Fimage_4.jpg%3Fv%3D638636418625100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F524091%2Fimage_5.jpg%3Fv%3D638636418622770000""]","Wrap Skirt
Asymmetric Hem
Embellishment 
Topstitching 

Dimensions: Model is 5'9""/175cm and is wearing a size S/M 
Composition: Fabric Blend 
Care: Care according to label",https://shop.harpersbazaar.com/gem-nini-pareo-1727298068414-66090/p
Venus Legging,Live The Process,100.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627704%2Fimage_1.jpg%3Fv%3D638671986066030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627706%2Fimage_2.jpg%3Fv%3D638670296611300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627705%2Fimage_3.jpg%3Fv%3D638671986069830000""]","V good. It's easy to find your flow in our Venus Legging that feels like second skin. With a crossover waistband that bee-line just below the belly button and as its hip hugs, here's a style that suits just about everybody.",https://shop.harpersbazaar.com/venus-legging-1731432844552-90122/p
Nyx Short,Live The Process,135.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628419%2Fimage_1.jpg%3Fv%3D638671968337100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628421%2Fimage_2.jpg%3Fv%3D638670298687100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628420%2Fimage_3.jpg%3Fv%3D638671968340600000""]",Good as nude. Here for a flash trend—literally!—our knit meshed transparent Nyx Short with built-in underwear.,https://shop.harpersbazaar.com/nyx-short-1731433032367-90366/p
Jupiter Capri,Live The Process,125.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F605551%2Fimage_1.jpg%3Fv%3D638663689985370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F605553%2Fimage_2.jpg%3Fv%3D638670168148430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F605552%2Fimage_3.jpg%3Fv%3D638670168145000000""]","Our Jupiter Capri is built for versatility, elegantly cutting just below the knee. Designed with a supportive waistband, this flattering style embraces every body type, offering sophistication and ease to dress up or down.",https://shop.harpersbazaar.com/jupiter-capri-1730772198049-84816/p
Women's Bamboo Jogger Pant,Cozy Earth,132.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191183%2Fimage_1.jpg%3Fv%3D638495896735600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191185%2Fimage_2.jpg%3Fv%3D638624232587670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191184%2Fimage_3.jpg%3Fv%3D638624232585630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191180%2Fimage_4.jpg%3Fv%3D638495896730070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191179%2Fimage_5.jpg%3Fv%3D638624232582070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191182%2Fimage_6.jpg%3Fv%3D638624232583770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191181%2Fimage_7.jpg%3Fv%3D638495896732470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F191178%2Fimage_8.jpg%3Fv%3D638495896725670000""]","Our irresistibly soft Women’s Bamboo Joggers, made with Viscose from Bamboo, have all the coziness of pajamas woven into a stylish silhouette you can wear just about anywhere. With their flattering fit and phone-friendly side pockets, these super soft joggers will be your softest all-season staple wardrobe whether you’re staying in or stepping out.

Awarded Oprah's Favorite Things 2020",https://shop.harpersbazaar.com/womens-bamboo-jogger-pant-1713992833742-5274/p
Chic Shining Satin Sarong Skirt - Notte,Forte Forte,525.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689179%2Fimage_1.jpg%3Fv%3D638694509918770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689181%2Fimage_2.jpg%3Fv%3D638695224253770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689180%2Fimage_3.jpg%3Fv%3D638694509921430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689178%2Fimage_4.jpg%3Fv%3D638695224251200000""]","The Forte Forte Chic Shining Satin Sarong Skirt is perfect for an evening out. This Midi Skirt features a Flattering Wrap front in Lightweight Satin. Wear yours with a sweater and heels. 
 
Fit Description 
•	Fits true to size, take your normal size 
•	Midi Length 
•	Wrap Front 
•	A-Line Silhouette 
•	100% Polyester 
•	Harriet is wearing a size 0/ XS
 
Model Measurements
•	Bust: 32""
•	Waist: 24""
•	Hips: 30.5""
•	Height: 5’8.5”",https://shop.harpersbazaar.com/chic-shining-satin-sarong-skirt-notte-1733854190667-101889/p
Clotho Corduroy Chino Skirt,THEO The Label,245.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539655%2Fimage_1.jpg%3Fv%3D638635789224100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539657%2Fimage_2.jpg%3Fv%3D638641620266400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539656%2Fimage_3.jpg%3Fv%3D638641620264000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539654%2Fimage_4.jpg%3Fv%3D638641620261100000""]",The Clotho Corduroy Chino Skirt combines softness and style in a Non-Wool Cotton Blend. This sexy classic offers comfort and features pockets for added functionality.,https://shop.harpersbazaar.com/clotho-corduroy-chino-skirt-1727982120961-69465/p
Barre Seamless Short,Alala,55.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F184395%2Fimage_1.jpg%3Fv%3D638465428565400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F184397%2Fimage_2.jpg%3Fv%3D638465428570830000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F184396%2Fimage_3.jpg%3Fv%3D638465428569270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F184394%2Fimage_4.jpg%3Fv%3D638465428563400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F184393%2Fimage_5.jpg%3Fv%3D638465428559170000""]","A winner for your next workout. Offering a complete range of motion and reliable seamless support, these flattering black seamless shorts for women will inspire you to go far.

This style of black seamless workout shorts runs true to size.",https://shop.harpersbazaar.com/barre-seamless-short-1710946052918-4394/p
Eden Crest Disco Short,Sporty & Rich,110.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528232%2Fimage_1.jpg%3Fv%3D638630537488630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528234%2Fimage_2.jpg%3Fv%3D638639064243230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528233%2Fimage_3.jpg%3Fv%3D638639064241070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528231%2Fimage_4.jpg%3Fv%3D638630537487430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528230%2Fimage_5.jpg%3Fv%3D638639064239030000""]","Super-Short, Heavy Jersey Shorts
Elastic Waistband 
Two Side Pockets and One Back Pocket
100% Cotton, 9oz.Shrink Free
Garment Dyed 

Dimensions: Model is 5'9""/175cm and is wearing a size S 
Composition: 100% Cotton 
Care: Care According to Label",https://shop.harpersbazaar.com/eden-crest-disco-short-1727456948099-66842/p
Naia Legging,Live The Process,135.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627963%2Fimage_1.jpg%3Fv%3D638671842095630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627965%2Fimage_2.jpg%3Fv%3D638671842104370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F627964%2Fimage_3.jpg%3Fv%3D638671842099700000""]","Go long. A Silhouette that will have you jumping for joy, our full-length Naia Legging features flirty crossover detailing on either side.",https://shop.harpersbazaar.com/naia-legging-1731432837250-90210/p
Desta | Pants,Lemlem,325.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F613573%2Fimage_1.jpg%3Fv%3D638666839464800000""]","The Niku Red Collection features a custom-designed print inspired by ancient architectural patterns, blending the classic with the contemporary. The design is brought to life with a Rich, Vibrant Red, perfectly grounded by creamy ivory for a striking and timeless look. The Desta pants feature a wide, flattering leg and an elastic waistband for a comfortable, relaxed fit. Front and back patch pockets for a functional, laid-back vibe. The elastic waist offers a comfortable and secured fit. Responsibly-made in Africa, this silhouette is cut in crisp yet drapey European Flax Linen, offering a perfect balance between structure and softness.",https://shop.harpersbazaar.com/desta-pants-1731087139842-86530/p
Refined Sateen Foldover Wrap Skirt,Rebecca Taylor,390.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F446593%2Fimage_1.jpg%3Fv%3D638603820429200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F446595%2Fimage_2.jpg%3Fv%3D638603820432030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F446594%2Fimage_3.jpg%3Fv%3D638603820430930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F446592%2Fimage_4.jpg%3Fv%3D638598582524470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F446591%2Fimage_5.jpg%3Fv%3D638603820426700000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F463899%2Fimage_6.jpg%3Fv%3D638603820428130000""]","Featuring a fold over design and a flattering wrap silhouette, this Skirt is perfect for both professional and casual settings. The button detail adds a chic touch, making it a versatile piece for any occasion.",https://shop.harpersbazaar.com/refined-sateen-foldover-wrap-skirt-1723672882037-47698/p
Knit Column Skirt,LaQuan Smith,1250.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F599729%2Fimage_1.jpg%3Fv%3D638660054033770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F599731%2Fimage_2.jpg%3Fv%3D638664984311470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F599730%2Fimage_3.jpg%3Fv%3D638664984307700000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F599728%2Fimage_4.jpg%3Fv%3D638664984304570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F599727%2Fimage_5.jpg%3Fv%3D638664984302500000""]","Slinky Long Knit Column Skirt
Pull-on with elastic waistband
Slim fit
Shimmery Viscose blend
Dimensions: Model is 5'9""/175cm and is wearing a size S

Composition: 70% Viscose, 30% Polyester

Care: Care according to label",https://shop.harpersbazaar.com/knit-column-skirt-1730408519897-83387/p
Ruffled Skirt,Loewe,1950.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F442479%2Fimage_1.jpg%3Fv%3D638591778509030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F442481%2Fimage_2.jpg%3Fv%3D638592336234430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F442480%2Fimage_3.jpg%3Fv%3D638592336232400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F442478%2Fimage_4.jpg%3Fv%3D638592336219400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F442477%2Fimage_5.jpg%3Fv%3D638592336217800000""]","Short length
Mid waist
Asymmetric silhouette
Layered construction with gathered seams
Ribbed Silk Jersey waistband
Seam pocket on one side 
Dimensions: Model is 5'9""/175cm and is wearing a size 36 
Composition: Silk 
Care: Care according to label",https://shop.harpersbazaar.com/ruffled-skirt-1723581050068-46736/p
Draped Fine Knit Skirt - Black,Toteme,520.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F564623%2Fimage_1.jpg%3Fv%3D638646399587930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F564625%2Fimage_2.jpg%3Fv%3D638652168323830000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F564624%2Fimage_3.jpg%3Fv%3D638652168322730000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F564622%2Fimage_4.jpg%3Fv%3D638652168320700000""]","The Toteme Draped Fine Knit Skirt is knitted with an attached waist panel that wraps around the hips for sculptural draping. It is made from Light Merino Wool and Silk to a midi silhouette suspended from an elasticated waistband. 
 
Fit Description 
Fits true to size, take your normal size 
Elasticated waistband
Attached waist panel
75% Wool RWS, 25% Silk
Cool hand wash
Harriet is wearing a size XS

Model Meausurements
Bust: 32""
Waist: 24""
Hips: 30.5""
Height: 5’8.5”",https://shop.harpersbazaar.com/draped-fine-knit-skirt-black-1729043080291-75569/p
Marinta Pant,Khaite,1580.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F635511%2Fimage_1.jpg%3Fv%3D638672419950570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F635513%2Fimage_2.jpg%3Fv%3D638672419953370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F635512%2Fimage_3.jpg%3Fv%3D638677170327900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F635510%2Fimage_4.jpg%3Fv%3D638677170325030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F635509%2Fimage_5.jpg%3Fv%3D638677170323300000""]","The Khaite Marinta Pant is a chic and versatile essential featuring a classic waistband, angled side pockets and back welt pockets. These elegantly elongated trousers are shaped by deep, angled pleats that create a sophisticated silhouette.",https://shop.harpersbazaar.com/marinta-pant-1731645194354-92587/p
